epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
99,15933.2,0.77022,1.0932,0.47553,0.87388,0,0.76703,0.76523,0.80494,0.58535,0.75573,0.72918,0.77066,0.4513,0.87253,1.26904,0.58879,0.93448,0,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,16093.7,0.76121,1.10987,0.4684,0.86971,0,0.74677,0.77642,0.80954,0.58644,0.77372,0.70021,0.76591,0.45325,0.87472,1.27972,0.57904,0.93334,0,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,16254.2,0.74963,1.0433,0.46072,0.86882,0,0.74536,0.78003,0.81354,0.59128,0.78383,0.70273,0.77907,0.46101,0.86977,1.26899,0.57955,0.93286,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,16414.7,0.76527,1.08555,0.46491,0.87062,0,0.76552,0.74959,0.81031,0.58733,0.76493,0.70357,0.77144,0.45337,0.86215,1.27753,0.59043,0.92808,0,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,16575.2,0.75739,1.06626,0.46279,0.87103,0,0.76482,0.7583,0.80698,0.58628,0.75711,0.72391,0.77375,0.45809,0.86367,1.27089,0.58327,0.93193,0,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,16735.7,0.7597,1.07422,0.46161,0.86788,0,0.76887,0.75425,0.80786,0.58807,0.76169,0.72203,0.77931,0.45695,0.86478,1.25671,0.58331,0.9276,0,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,16896.4,0.75196,1.05941,0.46158,0.86553,0,0.756,0.75741,0.79976,0.58229,0.75071,0.70677,0.75685,0.44971,0.87107,1.2961,0.59615,0.93124,0,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,17056.9,0.75583,1.06762,0.45861,0.87194,0,0.75511,0.76658,0.80677,0.58535,0.76234,0.71003,0.76783,0.45402,0.86345,1.23189,0.5904,0.93138,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,17217.6,0.75764,1.06208,0.46139,0.86444,0,0.76736,0.75653,0.80858,0.5887,0.74851,0.72938,0.77165,0.45751,0.87065,1.24062,0.58952,0.93144,0,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,17378.1,0.75538,1.04431,0.45681,0.86769,0,0.75727,0.77382,0.80927,0.59038,0.74548,0.73434,0.7741,0.46049,0.86655,1.25083,0.58691,0.92781,0,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,17538.7,0.75299,1.046,0.4561,0.86812,0,0.77443,0.75132,0.80984,0.59061,0.76177,0.71213,0.77505,0.45943,0.86173,1.21738,0.58858,0.9291,0,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,17699.2,0.75427,1.05029,0.45667,0.86752,0,0.77443,0.76598,0.81101,0.58765,0.76217,0.73367,0.77931,0.46148,0.86518,1.27292,0.58052,0.93028,0,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,17859.7,0.73891,1.03448,0.4468,0.86507,0,0.764,0.76014,0.80399,0.58327,0.74448,0.72812,0.77007,0.45831,0.86758,1.29466,0.58973,0.93902,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,18020.2,0.75362,1.03915,0.45396,0.8627,0,0.75098,0.75372,0.80031,0.57949,0.74267,0.6966,0.74841,0.44871,0.86931,1.28997,0.60398,0.93605,0,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,18180.7,0.73792,1.03405,0.44352,0.86339,0,0.77793,0.74457,0.80512,0.58585,0.76152,0.7201,0.77156,0.45606,0.87019,1.27688,0.59065,0.93837,0,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,18341.2,0.73493,1.00747,0.44957,0.86064,0,0.77282,0.75774,0.80834,0.58558,0.76012,0.72689,0.77504,0.46405,0.8728,1.29549,0.58813,0.94186,0,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,18501.8,0.73556,1.04181,0.4431,0.86284,0,0.77325,0.75665,0.81112,0.58684,0.7531,0.7258,0.7672,0.45794,0.86735,1.28385,0.58659,0.93581,0,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,18662.3,0.73795,1.01004,0.43992,0.86047,0,0.77469,0.75517,0.8092,0.5874,0.77131,0.71257,0.7694,0.45717,0.86829,1.29445,0.58562,0.93594,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,18823.1,0.73838,1.02941,0.43825,0.86372,0,0.78422,0.75008,0.81121,0.58621,0.76788,0.72103,0.77117,0.45911,0.86984,1.27866,0.59069,0.93838,0,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,18983.7,0.73769,1.02239,0.4398,0.86441,0,0.77193,0.7626,0.81265,0.58892,0.754,0.71544,0.76164,0.45607,0.86635,1.29177,0.58471,0.9329,0,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,19144.3,0.73559,1.02349,0.43789,0.86426,0,0.77138,0.767,0.80905,0.5864,0.75909,0.73024,0.76949,0.45822,0.87157,1.28505,0.58294,0.9355,0,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,19304.9,0.73471,1.0202,0.43716,0.86711,0,0.77474,0.75429,0.80519,0.58537,0.7691,0.71324,0.76615,0.45459,0.87067,1.30302,0.58811,0.93694,0,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,19465.6,0.74382,1.01545,0.43898,0.8632,0,0.75629,0.76389,0.80583,0.58446,0.75553,0.72007,0.76837,0.456,0.86195,1.27756,0.59139,0.93126,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,19626.2,0.73211,1.01801,0.43413,0.86272,0,0.76452,0.76813,0.80752,0.58707,0.76806,0.7119,0.76478,0.45499,0.86577,1.28513,0.58822,0.93392,0,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,19786.8,0.72592,0.99184,0.42988,0.86137,0,0.77069,0.76299,0.81397,0.58915,0.7604,0.7219,0.77432,0.46084,0.86328,1.2789,0.58461,0.9335,0,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,19947.2,0.71972,0.97887,0.42687,0.86081,0,0.77082,0.76023,0.80961,0.59041,0.76391,0.71711,0.77355,0.4629,0.86289,1.28521,0.58707,0.92659,0,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,20107.9,0.73218,1.02629,0.4353,0.85892,0,0.76721,0.76407,0.80722,0.58356,0.74338,0.7261,0.75915,0.45144,0.86852,1.31741,0.59181,0.93599,0,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,20268.3,0.71406,0.99405,0.42329,0.8572,0,0.76324,0.75383,0.80246,0.58141,0.74263,0.72864,0.76485,0.45252,0.86658,1.30804,0.60399,0.9328,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,20429,0.72702,0.9995,0.42881,0.85554,0,0.75904,0.76427,0.80338,0.58295,0.76153,0.71992,0.76733,0.45363,0.87034,1.30243,0.59406,0.93668,0,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,20589.5,0.7292,0.98918,0.42913,0.86124,0,0.75453,0.77047,0.80281,0.58,0.75577,0.7261,0.76999,0.45325,0.87029,1.29785,0.5934,0.93726,0,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,20750,0.71469,0.97403,0.42026,0.85738,0,0.76888,0.75059,0.80222,0.5833,0.76175,0.7217,0.77074,0.45846,0.86334,1.29803,0.58955,0.93465,0,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,20910.5,0.70793,0.97415,0.41701,0.85185,0,0.76267,0.75502,0.80481,0.58612,0.7555,0.72061,0.7708,0.46001,0.86333,1.27815,0.5937,0.93767,0,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,21071,0.70191,0.96314,0.41293,0.85236,0,0.76561,0.75451,0.80198,0.58371,0.75495,0.7147,0.76461,0.45723,0.86654,1.29078,0.59887,0.93729,0,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,21231.4,0.70831,0.97253,0.41531,0.85598,0,0.77146,0.75421,0.80689,0.58513,0.7475,0.72132,0.76491,0.4556,0.86717,1.3092,0.59867,0.93915,0,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,21392,0.70359,0.97658,0.41422,0.85461,0,0.77054,0.76309,0.80695,0.58768,0.75616,0.73981,0.77389,0.46429,0.86292,1.28535,0.59401,0.93788,0,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,21552.5,0.71362,0.98704,0.41898,0.85574,0,0.74613,0.77655,0.80634,0.58833,0.76769,0.71451,0.775,0.46349,0.85752,1.28978,0.59596,0.93074,0,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,21713,0.69897,0.96131,0.41028,0.85289,0,0.76591,0.75946,0.80698,0.58679,0.74939,0.72153,0.76691,0.45724,0.8666,1.30157,0.59466,0.9372,0,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,21873.5,0.6977,0.97482,0.4054,0.85319,0,0.77232,0.76252,0.80967,0.5873,0.75846,0.72691,0.7724,0.45995,0.86725,1.30095,0.58939,0.94209,0,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,22034.1,0.70508,0.95304,0.41142,0.85365,0,0.76188,0.75514,0.80309,0.58524,0.74821,0.71882,0.76497,0.45799,0.86857,1.30707,0.60409,0.9363,0,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,22194.6,0.69686,0.9432,0.40591,0.8534,0,0.7524,0.75771,0.80511,0.58528,0.7557,0.71085,0.76427,0.45368,0.86741,1.32531,0.60077,0.93686,0,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,22355.3,0.70828,0.95509,0.41357,0.8503,0,0.76093,0.7534,0.80345,0.58446,0.74391,0.72536,0.76395,0.45721,0.86224,1.30015,0.59059,0.93442,0,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,22515.7,0.69454,0.94095,0.40838,0.85055,0,0.76482,0.75403,0.80258,0.58251,0.75262,0.71625,0.76152,0.45349,0.87255,1.3423,0.59837,0.94109,0,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,22676.4,0.69602,0.93846,0.402,0.85208,0,0.76382,0.75394,0.80423,0.58568,0.75843,0.71763,0.76731,0.46017,0.86977,1.3278,0.59764,0.94035,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
142,22836.8,0.70115,0.96411,0.40431,0.85451,0,0.77057,0.74964,0.80287,0.58348,0.7504,0.70889,0.75844,0.4507,0.87559,1.35461,0.5957,0.94119,0,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,22997.5,0.69878,0.92493,0.40727,0.85137,0,0.76018,0.75059,0.80338,0.58482,0.76042,0.70609,0.76394,0.45574,0.87061,1.32459,0.5931,0.94133,0,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,23158,0.69716,0.94936,0.4055,0.85191,0,0.76568,0.75256,0.80171,0.58405,0.74713,0.7151,0.75855,0.45514,0.8737,1.35323,0.59864,0.94366,0,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,23318.7,0.6884,0.94044,0.39945,0.84939,0,0.76312,0.75339,0.80218,0.58355,0.76538,0.70094,0.76376,0.45605,0.87579,1.32976,0.59641,0.94485,0,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,23479.1,0.68399,0.92864,0.39428,0.84838,0,0.76743,0.75897,0.80205,0.58365,0.75917,0.7216,0.76806,0.4591,0.86761,1.31663,0.59876,0.94457,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,23639.9,0.69493,0.9521,0.40119,0.84925,0,0.74287,0.77868,0.80067,0.58339,0.72351,0.7427,0.76462,0.45384,0.87264,1.31937,0.60633,0.94123,0,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,23800.2,0.67424,0.92147,0.39183,0.84473,0,0.76092,0.74972,0.80057,0.58444,0.76006,0.70821,0.76248,0.4562,0.87136,1.3432,0.59738,0.94242,0,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,23960.8,0.68356,0.91785,0.39375,0.84905,0,0.76028,0.76371,0.80559,0.58722,0.74521,0.73033,0.77031,0.45937,0.86701,1.33622,0.59511,0.94353,0,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,24121.3,0.68303,0.93615,0.39432,0.84846,0,0.76461,0.76399,0.80581,0.58725,0.76369,0.71914,0.76911,0.45556,0.87392,1.3562,0.59155,0.94539,0,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,24281.8,0.67183,0.9026,0.385,0.84715,0,0.78277,0.74962,0.80456,0.5876,0.77549,0.71463,0.76962,0.46081,0.86957,1.33492,0.59552,0.94137,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,24442.4,0.68147,0.91127,0.38979,0.84697,0,0.76163,0.75961,0.80176,0.58439,0.76051,0.71852,0.76644,0.45791,0.86915,1.33196,0.59552,0.94349,0,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,24603.2,0.67177,0.9031,0.38628,0.84601,0,0.763,0.75615,0.80049,0.58109,0.75561,0.71501,0.76116,0.45657,0.87182,1.33961,0.60559,0.94752,0,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,24763.6,0.6747,0.89898,0.38622,0.84569,0,0.77294,0.75006,0.79954,0.57992,0.75687,0.71155,0.75938,0.45388,0.87473,1.35637,0.60827,0.94911,0,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,24924.3,0.67643,0.89662,0.38434,0.84663,0,0.77831,0.74403,0.80024,0.58166,0.75433,0.71086,0.75974,0.45544,0.86707,1.36537,0.60615,0.94353,0,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,25084.6,0.6659,0.91137,0.38368,0.84692,0,0.76911,0.75478,0.80003,0.58168,0.75558,0.71601,0.76219,0.45914,0.8665,1.34416,0.60554,0.94225,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,25245.2,0.66231,0.90412,0.37777,0.84505,0,0.77755,0.74744,0.80132,0.58651,0.75093,0.72197,0.76536,0.46085,0.86838,1.34828,0.59819,0.94356,0,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,25405.6,0.66647,0.89651,0.37991,0.84145,0,0.76326,0.74835,0.79883,0.58314,0.75354,0.71011,0.759,0.45467,0.87136,1.36196,0.59997,0.94531,0,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,25566.1,0.66841,0.90254,0.38509,0.8432,0,0.77904,0.73207,0.79542,0.58108,0.75459,0.71009,0.76324,0.45758,0.87365,1.35989,0.60938,0.94637,0,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,25726.4,0.65522,0.90152,0.3783,0.84159,0,0.7721,0.75121,0.79778,0.58112,0.74846,0.71784,0.75918,0.45204,0.878,1.37328,0.6088,0.94776,0,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,25887,0.6641,0.88142,0.37882,0.84201,0,0.75233,0.76355,0.79998,0.58049,0.7473,0.71542,0.75972,0.45654,0.88118,1.36719,0.61116,0.94802,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,26047.6,0.6707,0.89904,0.38048,0.84255,0,0.77615,0.73732,0.79554,0.58162,0.76088,0.71324,0.75873,0.46101,0.87767,1.35269,0.6218,0.94663,0,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,26208.2,0.64211,0.8845,0.3721,0.83918,0,0.75156,0.75913,0.79237,0.57752,0.75227,0.71113,0.75839,0.45673,0.88073,1.35248,0.61679,0.9526,0,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,26368.8,0.64929,0.87603,0.3685,0.84202,0,0.75968,0.75179,0.79553,0.57791,0.75057,0.71649,0.76324,0.45611,0.8826,1.35944,0.61745,0.954,0,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,26529.3,0.64844,0.86419,0.36985,0.84036,0,0.75426,0.75798,0.79277,0.57554,0.74327,0.72317,0.75777,0.45487,0.88188,1.36713,0.61928,0.95301,0,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,26690.1,0.65325,0.89988,0.36892,0.83718,0,0.76491,0.74157,0.79678,0.57893,0.7684,0.69262,0.7599,0.45587,0.87951,1.37607,0.62328,0.94942,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,26850.8,0.64647,0.85677,0.36741,0.83805,0,0.76487,0.74517,0.79273,0.57801,0.75637,0.71394,0.75569,0.45729,0.88058,1.40183,0.62986,0.9527,0,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
