epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
71,9489.43,0.81621,1.19357,0.53299,0.87854,0,0.76365,0.76829,0.81802,0.59386,0.76779,0.72282,0.78155,0.45449,0.87029,1.26709,0.59301,0.90802,0,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,9622.3,0.79995,1.17928,0.5268,0.87069,0,0.76889,0.75101,0.81081,0.58349,0.75085,0.72674,0.7745,0.45296,0.87587,1.24773,0.60482,0.91391,0,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,9755.48,0.81246,1.18602,0.52612,0.87532,0,0.76527,0.76111,0.80918,0.58271,0.7526,0.73048,0.77259,0.4491,0.8839,1.2482,0.6096,0.91575,0,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,9888.46,0.80131,1.16775,0.52869,0.87402,0,0.76842,0.75194,0.80779,0.58455,0.76662,0.71417,0.77268,0.45047,0.87618,1.25198,0.60424,0.91289,0,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,10021.6,0.8125,1.17962,0.53044,0.87651,0,0.77613,0.74789,0.80162,0.57962,0.76259,0.71164,0.7619,0.44577,0.88678,1.2706,0.61321,0.91395,0,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,10154.7,0.8028,1.16534,0.51348,0.87209,0,0.76287,0.76423,0.81215,0.58748,0.76979,0.71219,0.77494,0.45217,0.88069,1.26807,0.59985,0.91268,0,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,10287.7,0.8012,1.13685,0.51475,0.8723,0,0.77683,0.7525,0.81197,0.58897,0.77646,0.70955,0.77485,0.4522,0.87665,1.25819,0.59433,0.91039,0,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,10420.8,0.80015,1.17746,0.5203,0.8723,0,0.7735,0.75514,0.80891,0.58661,0.76087,0.725,0.7755,0.45246,0.87958,1.27057,0.60434,0.91478,0,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,10553.9,0.79786,1.18855,0.5171,0.87188,0,0.76831,0.75222,0.8057,0.58452,0.75446,0.71671,0.7637,0.44537,0.87339,1.25412,0.60568,0.91369,0,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,10686.9,0.80072,1.14866,0.51171,0.8688,0,0.77415,0.76157,0.81305,0.59175,0.77124,0.7285,0.78225,0.45829,0.87085,1.25184,0.59846,0.91038,0,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,10819.8,0.79231,1.14752,0.5086,0.87027,0,0.76562,0.76391,0.81371,0.59094,0.7487,0.72748,0.77198,0.45038,0.87152,1.25468,0.59182,0.91039,0,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,10953,0.79531,1.16501,0.50668,0.86568,0,0.77317,0.76527,0.81366,0.58908,0.77832,0.72106,0.78141,0.45804,0.86612,1.27521,0.5996,0.90831,0,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,11086.1,0.79134,1.12432,0.50135,0.87006,0,0.75584,0.76782,0.81099,0.58571,0.75937,0.71828,0.7709,0.45386,0.87801,1.23584,0.6034,0.917,0,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,11219.1,0.79378,1.1549,0.50705,0.86832,0,0.77017,0.75199,0.81168,0.58527,0.758,0.72363,0.78104,0.462,0.87884,1.25799,0.59985,0.91361,0,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,11352.2,0.78683,1.1171,0.50353,0.86755,0,0.78562,0.74211,0.80629,0.58105,0.7746,0.71417,0.77147,0.44783,0.87458,1.29067,0.60049,0.91671,0,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,11485.3,0.78555,1.13494,0.49969,0.86538,0,0.78175,0.74035,0.81404,0.5906,0.77468,0.70825,0.77637,0.45695,0.87171,1.25384,0.59426,0.90907,0,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,11618.4,0.77423,1.1153,0.49577,0.8638,0,0.77486,0.75056,0.81359,0.58985,0.7609,0.717,0.77565,0.45616,0.87383,1.26952,0.59138,0.91332,0,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
